Цикл №246: Общая прибыль: 100163.19, Общие затраты: 23950.00, Разница: 76213.19, Среднее на складе: 10.70
Цикл №247: Общая прибыль: 99086.93, Общие затраты: 23650.00, Разница: 75436.93, Среднее на складе: 12.10
Цикл №248: Общая прибыль: 99387.42, Общие затраты: 23830.00, Разница: 75557.42, Среднее на складе: 10.60
Цикл №249: Общая прибыль: 99961.21, Общие затраты: 23470.00, Разница: 76491.21, Среднее на складе: 4.80
Цикл №250: Общая прибыль: 100569.50, Общие затраты: 24250.00, Разница: 76319.50, Среднее на складе: 3.80
Цикл №251: Общая прибыль: 100918.70, Общие затраты: 25800.00, Разница: 75118.70, Среднее на складе: -2.70
Цикл №252: Общая прибыль: 99011.28, Общие затраты: 22730.00, Разница: 76281.28, Среднее на складе: 9.50
Цикл №253: Общая прибыль: 100732.63, Общие затраты: 23220.00, Разница: 77512.63, Среднее на складе: 4.50
Цикл №254: Общая прибыль: 99709.89, Общие затраты: 24960.00, Разница: 74749.89, Среднее на складе: 4.30
Цикл №255: Общая прибыль: 99477.50, Общие затраты: 23860.00, Разница: 75617.50, Среднее на складе: 6.50
Цикл №256: Общая прибыль: 100790.14, Общие затраты: 25280.00, Разница: 75510.14, Среднее на складе: 2.00
Цикл №257: Общая прибыль: 99735.38, Общие затраты: 24640.00, Разница: 75095.38, Среднее на складе: 3.30
Цикл №258: Общая прибыль: 100215.04, Общие затраты: 25530.00, Разница: 74685.04, Среднее на складе: 0.10
Цикл №259: Общая прибыль: 100236.94, Общие затраты: 24360.00, Разница: 75876.94, Среднее на складе: 3.80
Цикл №260: Общая прибыль: 99991.52, Общие затраты: 24880.00, Разница: 75111.52, Среднее на складе: 2.40
Цикл №261: Общая прибыль: 100425.09, Общие затраты: 24340.00, Разница: 76085.09, Среднее на складе: 3.60
Цикл №262: Общая прибыль: 99647.34, Общие затраты: 24020.00, Разница: 75627.34, Среднее на складе: 3.70
Цикл №263: Общая прибыль: 99595.19, Общие затраты: 22480.00, Разница: 77115.19, Среднее на складе: 9.20
Цикл №264: Общая прибыль: 100726.72, Общие затраты: 24110.00, Разница: 76616.72, Среднее на складе: 4.60
Цикл №265: Общая прибыль: 99083.11, Общие затраты: 23090.00, Разница: 75993.11, Среднее на складе: 9.80
Цикл №266: Общая прибыль: 99658.53, Общие затраты: 22650.00, Разница: 77008.53, Среднее на складе: 8.70
Цикл №267: Общая прибыль: 100716.92, Общие затраты: 25060.00, Разница: 75656.92, Среднее на складе: 0.90
Цикл №268: Общая прибыль: 100186.83, Общие затраты: 24370.00, Разница: 75816.83, Среднее на складе: 5.00
Цикл №269: Общая прибыль: 99647.61, Общие затраты: 22920.00, Разница: 76727.61, Среднее на складе: 7.00
Цикл №270: Общая прибыль: 100546.45, Общие затраты: 24610.00, Разница: 75936.45, Среднее на складе: 3.00
Цикл №271: Общая прибыль: 99825.19, Общие затраты: 24990.00, Разница: 74835.19, Среднее на складе: 3.50
Цикл №272: Общая прибыль: 99976.49, Общие затраты: 25680.00, Разница: 74296.49, Среднее на складе: 2.70
Цикл №273: Общая прибыль: 100281.74, Общие затраты: 22470.00, Разница: 77811.74, Среднее на складе: 10.20
Цикл №274: Общая прибыль: 100676.93, Общие затраты: 25950.00, Разница: 74726.93, Среднее на складе: 2.10
Цикл №275: Общая прибыль: 99996.11, Общие затраты: 24530.00, Разница: 75466.11, Среднее на складе: 3.30
Цикл №276: Общая прибыль: 100441.74, Общие затраты: 22370.00, Разница: 78071.74, Среднее на складе: 7.00
Цикл №277: Общая прибыль: 99479.86, Общие затраты: 22830.00, Разница: 76649.86, Среднее на складе: 11.60
Цикл №278: Общая прибыль: 98822.53, Общие затраты: 24100.00, Разница: 74722.53, Среднее на складе: 2.30
Цикл №279: Общая прибыль: 100312.19, Общие затраты: 24200.00, Разница: 76112.19, Среднее на складе: 3.30
Цикл №280: Общая прибыль: 100226.55, Общие затраты: 23290.00, Разница: 76936.55, Среднее на складе: 4.10
Цикл №281: Общая прибыль: 99059.93, Общие затраты: 22200.00, Разница: 76859.93, Среднее на складе: 6.40
Цикл №282: Общая прибыль: 99690.69, Общие затраты: 22530.00, Разница: 77160.69, Среднее на складе: 9.70
Цикл №283: Общая прибыль: 99477.65, Общие затраты: 24200.00, Разница: 75277.65, Среднее на складе: 6.60
Цикл №284: Общая прибыль: 99929.62, Общие затраты: 22560.00, Разница: 77369.62, Среднее на складе: 7.80
Цикл №285: Общая прибыль: 100208.81, Общие затраты: 23100.00, Разница: 77108.81, Среднее на складе: 6.60
Цикл №286: Общая прибыль: 100237.62, Общие затраты: 25350.00, Разница: 74887.62, Среднее на складе: 3.80
Цикл №287: Общая прибыль: 99882.10, Общие затраты: 25040.00, Разница: 74842.10, Среднее на складе: 1.80
Цикл №288: Общая прибыль: 99515.70, Общие затраты: 23400.00, Разница: 76115.70, Среднее на складе: 4.10
Цикл №289: Общая прибыль: 99741.81, Общие затраты: 25660.00, Разница: 74081.81, Среднее на складе: 1.40
Цикл №290: Общая прибыль: 100495.10, Общие затраты: 24680.00, Разница: 75815.10, Среднее на складе: 4.80
Цикл №291: Общая прибыль: 99051.02, Общие затраты: 23130.00, Разница: 75921.02, Среднее на складе: 9.10
Цикл №292: Общая прибыль: 99614.13, Общие затраты: 22730.00, Разница: 76884.13, Среднее на складе: 10.60
Цикл №293: Общая прибыль: 100618.77, Общие затраты: 25330.00, Разница: 75288.77, Среднее на складе: -0.80
Цикл №294: Общая прибыль: 99458.23, Общие затраты: 25100.00, Разница: 74358.23, Среднее на складе: 5.70
Цикл №295: Общая прибыль: 99279.73, Общие затраты: 24870.00, Разница: 74409.73, Среднее на складе: 4.50
Цикл №296: Общая прибыль: 99876.98, Общие затраты: 25530.00, Разница: 74346.98, Среднее на складе: 1.20
Цикл №297: Общая прибыль: 99640.66, Общие затраты: 23380.00, Разница: 76260.66, Среднее на складе: 7.20
Цикл №298: Общая прибыль: 100061.05, Общие затраты: 22560.00, Разница: 77501.05, Среднее на складе: 8.90
Цикл №299: Общая прибыль: 99835.89, Общие затраты: 23170.00, Разница: 76665.89, Среднее на складе: 11.70
Цикл №300: Общая прибыль: 99399.04, Общие затраты: 24430.00, Разница: 74969.04, Среднее на складе: 2.30
Цикл №301: Общая прибыль: 99217.47, Общие затраты: 21370.00, Разница: 77847.47, Среднее на складе: 11.30
Цикл №302: Общая прибыль: 100426.29, Общие затраты: 26390.00, Разница: 74036.29, Среднее на складе: -0.10
Цикл №303: Общая прибыль: 100040.92, Общие затраты: 24910.00, Разница: 75130.92, Среднее на складе: 1.60
Цикл №304: Общая прибыль: 99667.31, Общие затраты: 23550.00, Разница: 76117.31, Среднее на складе: 3.40
Цикл №305: Общая прибыль: 100234.75, Общие затраты: 25030.00, Разница: 75204.75, Среднее на складе: 0.60
Цикл №306: Общая прибыль: 99437.65, Общие затраты: 22860.00, Разница: 76577.65, Среднее на складе: 9.70
Цикл №307: Общая прибыль: 100068.99, Общие затраты: 23910.00, Разница: 76158.99, Среднее на складе: 2.60
Цикл №308: Общая прибыль: 101069.68, Общие затраты: 25230.00, Разница: 75839.68, Среднее на складе: 1.50
Цикл №309: Общая прибыль: 100615.97, Общие затраты: 25210.00, Разница: 75405.97, Среднее на складе: 3.50
Цикл №310: Общая прибыль: 100217.62, Общие затраты: 23480.00, Разница: 76737.62, Среднее на складе: 4.90
Цикл №311: Общая прибыль: 100288.54, Общие затраты: 23050.00, Разница: 77238.54, Среднее на складе: 5.00
Цикл №312: Общая прибыль: 100071.52, Общие затраты: 24200.00, Разница: 75871.52, Среднее на складе: 5.50
Цикл №313: Общая прибыль: 100428.98, Общие затраты: 26360.00, Разница: 74068.98, Среднее на складе: -2.60
Цикл №314: Общая прибыль: 99959.36, Общие затраты: 24950.00, Разница: 75009.36, Среднее на складе: 4.20
Цикл №315: Общая прибыль: 99687.61, Общие затраты: 24440.00, Разница: 75247.61, Среднее на складе: 2.40
Цикл №316: Общая прибыль: 99431.85, Общие затраты: 22650.00, Разница: 76781.85, Среднее на складе: 9.80
Цикл №317: Общая прибыль: 100137.82, Общие затраты: 24440.00, Разница: 75697.82, Среднее на складе: 4.60
Цикл №318: Общая прибыль: 100003.53, Общие затраты: 24870.00, Разница: 75133.53, Среднее на складе: 0.10
Цикл №319: Общая прибыль: 100378.62, Общие затраты: 24170.00, Разница: 76208.62, Среднее на складе: 0.80
Цикл №320: Общая прибыль: 99937.52, Общие затраты: 25580.00, Разница: 74357.52, Среднее на складе: 1.70
Цикл №321: Общая прибыль: 99775.49, Общие затраты: 24490.00, Разница: 75285.49, Среднее на складе: 4.00
Цикл №322: Общая прибыль: 99943.11, Общие затраты: 25600.00, Разница: 74343.11, Среднее на складе: 3.00
Цикл №323: Общая прибыль: 99653.51, Общие затраты: 22260.00, Разница: 77393.51, Среднее на складе: 10.30
Цикл №324: Общая прибыль: 99248.15, Общие затраты: 22710.00, Разница: 76538.15, Среднее на складе: 11.50
Цикл №325: Общая прибыль: 99751.86, Общие затраты: 23000.00, Разница: 76751.86, Среднее на складе: 4.50
Цикл №326: Общая прибыль: 99935.25, Общие затраты: 25130.00, Разница: 74805.25, Среднее на складе: 2.70
Цикл №327: Общая прибыль: 99609.85, Общие затраты: 24500.00, Разница: 75109.85, Среднее на складе: 4.10
Цикл №328: Общая прибыль: 99987.68, Общие затраты: 26170.00, Разница: 73817.68, Среднее на складе: 2.10
Цикл №329: Общая прибыль: 99948.70, Общие затраты: 24190.00, Разница: 75758.70, Среднее на складе: 5.40
Цикл №330: Общая прибыль: 100628.39, Общие затраты: 26530.00, Разница: 74098.39, Среднее на складе: -0.90
Цикл №331: Общая прибыль: 99817.64, Общие затраты: 25310.00, Разница: 74507.64, Среднее на складе: 4.50
Цикл №332: Общая прибыль: 100231.37, Общие затраты: 23840.00, Разница: 76391.37, Среднее на складе: 6.30
Цикл №333: Общая прибыль: 99414.40, Общие затраты: 22560.00, Разница: 76854.40, Среднее на складе: 13.30
Цикл №334: Общая прибыль: 99389.05, Общие затраты: 23370.00, Разница: 76019.05, Среднее на складе: 6.00
Цикл №335: Общая прибыль: 99390.91, Общие затраты: 25120.00, Разница: 74270.91, Среднее на складе: 4.80
Цикл №336: Общая прибыль: 99747.71, Общие затраты: 23370.00, Разница: 76377.71, Среднее на складе: 9.30
Цикл №337: Общая прибыль: 99454.05, Общие затраты: 23590.00, Разница: 75864.05, Среднее на складе: 6.00
Цикл №338: Общая прибыль: 99986.72, Общие затраты: 24890.00, Разница: 75096.72, Среднее на складе: 3.60
Цикл №339: Общая прибыль: 100333.42, Общие затраты: 23460.00, Разница: 76873.42, Среднее на складе: 3.60
Цикл №340: Общая прибыль: 99743.15, Общие затраты: 22810.00, Разница: 76933.15, Среднее на складе: 7.00
Цикл №341: Общая прибыль: 99750.64, Общие затраты: 24940.00, Разница: 74810.64, Среднее на складе: 1.90
Цикл №342: Общая прибыль: 100512.20, Общие затраты: 25120.00, Разница: 75392.20, Среднее на складе: 1.50
Цикл №343: Общая прибыль: 99690.48, Общие затраты: 25570.00, Разница: 74120.48, Среднее на складе: 0.50
Цикл №344: Общая прибыль: 100485.40, Общие затраты: 24260.00, Разница: 76225.40, Среднее на складе: -1.60
Цикл №345: Общая прибыль: 99921.57, Общие затраты: 24480.00, Разница: 75441.57, Среднее на складе: 3.90
Цикл №346: Общая прибыль: 98775.44, Общие затраты: 23040.00, Разница: 75735.44, Среднее на складе: 8.20
Цикл №347: Общая прибыль: 99698.75, Общие затраты: 22800.00, Разница: 76898.75, Среднее на складе: 8.00
Цикл №348: Общая прибыль: 100162.35, Общие затраты: 25380.00, Разница: 74782.35, Среднее на складе: 0.80
Цикл №349: Общая прибыль: 99978.01, Общие затраты: 27870.00, Разница: 72108.01, Среднее на складе: -1.80
Цикл №350: Общая прибыль: 99674.61, Общие затраты: 23270.00, Разница: 76404.61, Среднее на складе: 8.30
Цикл №351: Общая прибыль: 99709.23, Общие затраты: 24360.00, Разница: 75349.23, Среднее на складе: 3.80
Цикл №352: Общая прибыль: 99194.86, Общие затраты: 24200.00, Разница: 74994.86, Среднее на складе: 4.40
Цикл №353: Общая прибыль: 99722.71, Общие затраты: 24110.00, Разница: 75612.71, Среднее на складе: 4.60
Цикл №354: Общая прибыль: 99982.50, Общие затраты: 23420.00, Разница: 76562.50, Среднее на складе: 5.40
Цикл №355: Общая прибыль: 100781.50, Общие затраты: 23350.00, Разница: 77431.50, Среднее на складе: 3.60
Цикл №356: Общая прибыль: 100380.07, Общие затраты: 23680.00, Разница: 76700.07, Среднее на складе: 3.60
Цикл №357: Общая прибыль: 99164.72, Общие затраты: 22950.00, Разница: 76214.72, Среднее на складе: 4.00
Цикл №358: Общая прибыль: 100319.59, Общие затраты: 25400.00, Разница: 74919.59, Среднее на складе: 2.10
Цикл №359: Общая прибыль: 99942.11, Общие затраты: 24510.00, Разница: 75432.11, Среднее на складе: 4.20
Цикл №360: Общая прибыль: 100151.61, Общие затраты: 22250.00, Разница: 77901.61, Среднее на складе: 10.20
Цикл №361: Общая прибыль: 100406.58, Общие затраты: 24040.00, Разница: 76366.58, Среднее на складе: 3.90
Цикл №362: Общая прибыль: 100178.25, Общие затраты: 24480.00, Разница: 75698.25, Среднее на складе: 3.90
Цикл №363: Общая прибыль: 99851.45, Общие затраты: 23410.00, Разница: 76441.45, Среднее на складе: 5.30
Цикл №364: Общая прибыль: 99821.69, Общие затраты: 23520.00, Разница: 76301.69, Среднее на складе: 5.30
Цикл №365: Общая прибыль: 99887.38, Общие затраты: 23840.00, Разница: 76047.38, Среднее на складе: 4.10
Цикл №366: Общая прибыль: 100290.14, Общие затраты: 23380.00, Разница: 76910.14, Среднее на складе: 6.10
Цикл №367: Общая прибыль: 100350.38, Общие затраты: 24580.00, Разница: 75770.38, Среднее на складе: 3.80
Цикл №368: Общая прибыль: 100086.17, Общие затраты: 25000.00, Разница: 75086.17, Среднее на складе: 3.60
Цикл №369: Общая прибыль: 100236.89, Общие затраты: 25410.00, Разница: 74826.89, Среднее на складе: -3.30
Цикл №370: Общая прибыль: 100460.14, Общие затраты: 25620.00, Разница: 74840.14, Среднее на складе: -1.20
Цикл №371: Общая прибыль: 99104.21, Общие затраты: 23390.00, Разница: 75714.21, Среднее на складе: 9.50
Цикл №372: Общая прибыль: 100850.72, Общие затраты: 24710.00, Разница: 76140.72, Среднее на складе: -1.50
Цикл №373: Общая прибыль: 99543.02, Общие затраты: 24010.00, Разница: 75533.02, Среднее на складе: 6.90
Цикл №374: Общая прибыль: 100151.27, Общие затраты: 24870.00, Разница: 75281.27, Среднее на складе: 3.40
Цикл №375: Общая прибыль: 100664.51, Общие затраты: 25540.00, Разница: 75124.51, Среднее на складе: 0.20
Цикл №376: Общая прибыль: 100838.54, Общие затраты: 25970.00, Разница: 74868.54, Среднее на складе: -1.00
Цикл №377: Общая прибыль: 99601.57, Общие затраты: 23860.00, Разница: 75741.57, Среднее на складе: 7.60
Цикл №378: Общая прибыль: 99494.13, Общие затраты: 24250.00, Разница: 75244.13, Среднее на складе: 7.10
Цикл №379: Общая прибыль: 99597.76, Общие затраты: 25500.00, Разница: 74097.76, Среднее на складе: 3.10
Цикл №380: Общая прибыль: 100014.63, Общие затраты: 24400.00, Разница: 75614.63, Среднее на складе: 8.60
Цикл №381: Общая прибыль: 100444.19, Общие затраты: 25800.00, Разница: 74644.19, Среднее на складе: 0.60
Цикл №382: Общая прибыль: 99828.81, Общие затраты: 23150.00, Разница: 76678.81, Среднее на складе: 6.00
Цикл №383: Общая прибыль: 99342.20, Общие затраты: 23330.00, Разница: 76012.20, Среднее на складе: 4.50
Цикл №384: Общая прибыль: 99746.12, Общие затраты: 23420.00, Разница: 76326.12, Среднее на складе: 6.50
Цикл №385: Общая прибыль: 100305.40, Общие затраты: 23460.00, Разница: 76845.40, Среднее на складе: 5.80
Цикл №386: Общая прибыль: 99834.54, Общие затраты: 25940.00, Разница: 73894.54, Среднее на складе: 0.90
Цикл №387: Общая прибыль: 100063.54, Общие затраты: 24700.00, Разница: 75363.54, Среднее на складе: -0.50
Цикл №388: Общая прибыль: 99863.03, Общие затраты: 23700.00, Разница: 76163.03, Среднее на складе: 4.90
Цикл №389: Общая прибыль: 98876.90, Общие затраты: 22580.00, Разница: 76296.90, Среднее на складе: 10.20
Цикл №390: Общая прибыль: 99950.72, Общие затраты: 24740.00, Разница: 75210.72, Среднее на складе: 2.10
Цикл №391: Общая прибыль: 99893.56, Общие затраты: 23520.00, Разница: 76373.56, Среднее на складе: 5.30
Цикл №392: Общая прибыль: 100289.72, Общие затраты: 24520.00, Разница: 75769.72, Среднее на складе: -0.10
Цикл №393: Общая прибыль: 101042.70, Общие затраты: 26000.00, Разница: 75042.70, Среднее на складе: 2.60
Цикл №394: Общая прибыль: 99636.51, Общие затраты: 24900.00, Разница: 74736.51, Среднее на складе: 7.00
Цикл №395: Общая прибыль: 99716.83, Общие затраты: 23670.00, Разница: 76046.83, Среднее на складе: 3.50
Цикл №396: Общая прибыль: 101056.86, Общие затраты: 24280.00, Разница: 76776.86, Среднее на складе: 0.80
Цикл №397: Общая прибыль: 99617.09, Общие затраты: 23460.00, Разница: 76157.09, Среднее на складе: 5.80
Цикл №398: Общая прибыль: 100191.29, Общие затраты: 23360.00, Разница: 76831.29, Среднее на складе: 2.60
Цикл №399: Общая прибыль: 99885.61, Общие затраты: 25760.00, Разница: 74125.61, Среднее на складе: 4.60
Цикл №400: Общая прибыль: 99303.67, Общие затраты: 23060.00, Разница: 76243.67, Среднее на складе: 11.70
Цикл №401: Общая прибыль: 100380.41, Общие затраты: 24850.00, Разница: 75530.41, Среднее на складе: 3.20
Цикл №402: Общая прибыль: 99801.45, Общие затраты: 23260.00, Разница: 76541.45, Среднее на складе: 7.10
Цикл №403: Общая прибыль: 101173.71, Общие затраты: 26210.00, Разница: 74963.71, Среднее на складе: -1.90
Цикл №404: Общая прибыль: 100207.82, Общие затраты: 25450.00, Разница: 74757.82, Среднее на складе: 0.40
Цикл №405: Общая прибыль: 99690.27, Общие затраты: 25490.00, Разница: 74200.27, Среднее на складе: 0.80
Цикл №406: Общая прибыль: 100517.86, Общие затраты: 24810.00, Разница: 75707.86, Среднее на складе: 1.70
Цикл №407: Общая прибыль: 100798.92, Общие затраты: 24250.00, Разница: 76548.92, Среднее на складе: 1.60
Цикл №408: Общая прибыль: 99895.09, Общие затраты: 25770.00, Разница: 74125.09, Среднее на складе: -1.90
Цикл №409: Общая прибыль: 99781.43, Общие затраты: 24960.00, Разница: 74821.43, Среднее на складе: 4.30
Цикл №410: Общая прибыль: 100239.29, Общие затраты: 25520.00, Разница: 74719.29, Среднее на складе: 0.00
Цикл №411: Общая прибыль: 99784.73, Общие затраты: 23410.00, Разница: 76374.73, Среднее на складе: 7.50
Цикл №412: Общая прибыль: 99782.42, Общие затраты: 23120.00, Разница: 76662.42, Среднее на складе: 4.60
Цикл №413: Общая прибыль: 99576.12, Общие затраты: 25950.00, Разница: 73626.12, Среднее на складе: 2.10
Цикл №414: Общая прибыль: 99973.87, Общие затраты: 23310.00, Разница: 76663.87, Среднее на складе: 5.40
Цикл №415: Общая прибыль: 99916.50, Общие затраты: 24630.00, Разница: 75286.50, Среднее на складе: 3.20
Цикл №416: Общая прибыль: 100061.48, Общие затраты: 21680.00, Разница: 78381.48, Среднее на складе: 8.90
Цикл №417: Общая прибыль: 100368.27, Общие затраты: 22200.00, Разница: 78168.27, Среднее на складе: 7.50
Цикл №418: Общая прибыль: 99136.73, Общие затраты: 22530.00, Разница: 76606.73, Среднее на складе: 10.80
Цикл №419: Общая прибыль: 99583.25, Общие затраты: 23760.00, Разница: 75823.25, Среднее на складе: 2.20
Цикл №420: Общая прибыль: 100129.31, Общие затраты: 24470.00, Разница: 75659.31, Среднее на складе: 1.60
Цикл №421: Общая прибыль: 99876.27, Общие затраты: 22480.00, Разница: 77396.27, Среднее на складе: 10.30
Цикл №422: Общая прибыль: 100163.42, Общие затраты: 25040.00, Разница: 75123.42, Среднее на складе: 1.80
Цикл №423: Общая прибыль: 100369.93, Общие затраты: 22980.00, Разница: 77389.93, Среднее на складе: 6.50
Цикл №424: Общая прибыль: 99914.69, Общие затраты: 27550.00, Разница: 72364.69, Среднее на складе: -3.90
Цикл №425: Общая прибыль: 99745.55, Общие затраты: 23630.00, Разница: 76115.55, Среднее на складе: 5.30
Цикл №426: Общая прибыль: 99742.75, Общие затраты: 23620.00, Разница: 76122.75, Среднее на складе: 5.20
Цикл №427: Общая прибыль: 100232.23, Общие затраты: 25380.00, Разница: 74852.23, Среднее на складе: 4.10
Цикл №428: Общая прибыль: 100203.04, Общие затраты: 23490.00, Разница: 76713.04, Среднее на складе: 6.10
Цикл №429: Общая прибыль: 100516.21, Общие затраты: 23520.00, Разница: 76996.21, Среднее на складе: 6.40
Цикл №430: Общая прибыль: 99776.48, Общие затраты: 24610.00, Разница: 75166.48, Среднее на складе: 1.90
Цикл №431: Общая прибыль: 99756.40, Общие затраты: 23270.00, Разница: 76486.40, Среднее на складе: 3.90
Цикл №432: Общая прибыль: 99622.37, Общие затраты: 23680.00, Разница: 75942.37, Среднее на складе: 2.50
Цикл №433: Общая прибыль: 100555.70, Общие затраты: 23950.00, Разница: 76605.70, Среднее на складе: 6.30
Цикл №434: Общая прибыль: 100277.10, Общие затраты: 24790.00, Разница: 75487.10, Среднее на складе: 1.50
Цикл №435: Общая прибыль: 99903.38, Общие затраты: 23390.00, Разница: 76513.38, Среднее на складе: 4.00
Цикл №436: Общая прибыль: 99747.91, Общие затраты: 24220.00, Разница: 75527.91, Среднее на складе: 6.80
Цикл №437: Общая прибыль: 100167.51, Общие затраты: 24830.00, Разница: 75337.51, Среднее на складе: 1.90
Цикл №438: Общая прибыль: 100211.89, Общие затраты: 25510.00, Разница: 74701.89, Среднее на складе: 1.00
Цикл №439: Общая прибыль: 99724.01, Общие затраты: 22350.00, Разница: 77374.01, Среднее на складе: 7.90
Цикл №440: Общая прибыль: 99832.40, Общие затраты: 22900.00, Разница: 76932.40, Среднее на складе: 6.80
Цикл №441: Общая прибыль: 99858.18, Общие затраты: 23310.00, Разница: 76548.18, Среднее на складе: 7.60
Цикл №442: Общая прибыль: 100282.10, Общие затраты: 22310.00, Разница: 77972.10, Среднее на складе: 7.50
Цикл №443: Общая прибыль: 99073.20, Общие затраты: 25090.00, Разница: 73983.20, Среднее на складе: 3.40
Цикл №444: Общая прибыль: 99918.65, Общие затраты: 23050.00, Разница: 76868.65, Среднее на складе: 6.10
Цикл №445: Общая прибыль: 99763.85, Общие затраты: 25190.00, Разница: 74573.85, Среднее на складе: 3.30
Цикл №446: Общая прибыль: 100100.01, Общие затраты: 25080.00, Разница: 75020.01, Среднее на складе: 1.10
Цикл №447: Общая прибыль: 100349.48, Общие затраты: 23510.00, Разница: 76839.48, Среднее на складе: 7.40
Цикл №448: Общая прибыль: 99762.41, Общие затраты: 21770.00, Разница: 77992.41, Среднее на складе: 9.80
Цикл №449: Общая прибыль: 100280.34, Общие затраты: 24660.00, Разница: 75620.34, Среднее на складе: 2.40
Цикл №450: Общая прибыль: 99538.22, Общие затраты: 24280.00, Разница: 75258.22, Среднее на складе: 5.20
Цикл №451: Общая прибыль: 99542.83, Общие затраты: 23960.00, Разница: 75582.83, Среднее на складе: 10.80
Цикл №452: Общая прибыль: 100098.80, Общие затраты: 24760.00, Разница: 75338.80, Среднее на складе: 3.40
Цикл №453: Общая прибыль: 100274.18, Общие затраты: 25600.00, Разница: 74674.18, Среднее на складе: 1.90
Цикл №454: Общая прибыль: 100203.86, Общие затраты: 25390.00, Разница: 74813.86, Среднее на складе: -1.30
Цикл №455: Общая прибыль: 99970.87, Общие затраты: 24340.00, Разница: 75630.87, Среднее на складе: 4.70
Цикл №456: Общая прибыль: 100265.78, Общие затраты: 24810.00, Разница: 75455.78, Среднее на складе: 0.60
Цикл №457: Общая прибыль: 100252.74, Общие затраты: 27150.00, Разница: 73102.74, Среднее на складе: 0.90
Цикл №458: Общая прибыль: 100129.63, Общие затраты: 26970.00, Разница: 73159.63, Среднее на складе: -4.20
Цикл №459: Общая прибыль: 99820.55, Общие затраты: 24050.00, Разница: 75770.55, Среднее на складе: 5.10
Цикл №460: Общая прибыль: 99560.65, Общие затраты: 23530.00, Разница: 76030.65, Среднее на складе: 7.60
Цикл №461: Общая прибыль: 100202.35, Общие затраты: 25770.00, Разница: 74432.35, Среднее на складе: 1.40
Цикл №462: Общая прибыль: 99377.65, Общие затраты: 22770.00, Разница: 76607.65, Среднее на складе: 13.20
Цикл №463: Общая прибыль: 100312.71, Общие затраты: 23600.00, Разница: 76712.71, Среднее на складе: 6.10
Цикл №464: Общая прибыль: 99972.59, Общие затраты: 27480.00, Разница: 72492.59, Среднее на складе: -3.50
Цикл №465: Общая прибыль: 99538.78, Общие затраты: 23280.00, Разница: 76258.78, Среднее на складе: 6.20
Цикл №466: Общая прибыль: 99098.15, Общие затраты: 24030.00, Разница: 75068.15, Среднее на складе: 3.80
Цикл №467: Общая прибыль: 99717.22, Общие затраты: 23090.00, Разница: 76627.22, Среднее на складе: 4.30
Цикл №468: Общая прибыль: 99932.56, Общие затраты: 23700.00, Разница: 76232.56, Среднее на складе: 4.90
Цикл №469: Общая прибыль: 100052.54, Общие затраты: 26860.00, Разница: 73192.54, Среднее на складе: 2.40
Цикл №470: Общая прибыль: 100540.74, Общие затраты: 25050.00, Разница: 75490.74, Среднее на складе: -0.30
Цикл №471: Общая прибыль: 99925.27, Общие затраты: 23900.00, Разница: 76025.27, Среднее на складе: 3.60
Цикл №472: Общая прибыль: 100846.64, Общие затраты: 24830.00, Разница: 76016.64, Среднее на складе: 3.00
Цикл №473: Общая прибыль: 99923.02, Общие затраты: 23930.00, Разница: 75993.02, Среднее на складе: 7.20
Цикл №474: Общая прибыль: 99778.58, Общие затраты: 25310.00, Разница: 74468.58, Среднее на складе: 3.40
Цикл №475: Общая прибыль: 100110.91, Общие затраты: 23130.00, Разница: 76980.91, Среднее на складе: 6.90
Цикл №476: Общая прибыль: 100385.93, Общие затраты: 25380.00, Разница: 75005.93, Среднее на складе: -1.40
Цикл №477: Общая прибыль: 99678.65, Общие затраты: 23960.00, Разница: 75718.65, Среднее на складе: 4.20
Цикл №478: Общая прибыль: 99751.82, Общие затраты: 24900.00, Разница: 74851.82, Среднее на складе: 3.70
Цикл №479: Общая прибыль: 99806.34, Общие затраты: 24420.00, Разница: 75386.34, Среднее на складе: 3.30
Цикл №480: Общая прибыль: 99915.70, Общие затраты: 22330.00, Разница: 77585.70, Среднее на складе: 8.80
Цикл №481: Общая прибыль: 100275.74, Общие затраты: 26080.00, Разница: 74195.74, Среднее на складе: -1.00
Цикл №482: Общая прибыль: 99755.28, Общие затраты: 25150.00, Разница: 74605.28, Среднее на складе: 4.00
Цикл №483: Общая прибыль: 100497.60, Общие затраты: 21770.00, Разница: 78727.60, Среднее на складе: 9.80
Цикл №484: Общая прибыль: 100224.49, Общие затраты: 25150.00, Разница: 75074.49, Среднее на складе: -0.40
Цикл №485: Общая прибыль: 99727.45, Общие затраты: 23990.00, Разница: 75737.45, Среднее на складе: 6.70
Цикл №486: Общая прибыль: 99982.25, Общие затраты: 22150.00, Разница: 77832.25, Среднее на складе: 9.20
Цикл №487: Общая прибыль: 100177.95, Общие затраты: 23620.00, Разница: 76557.95, Среднее на складе: 4.10
Цикл №488: Общая прибыль: 100786.50, Общие затраты: 26030.00, Разница: 74756.50, Среднее на складе: 0.70
Цикл №489: Общая прибыль: 100280.78, Общие затраты: 26620.00, Разница: 73660.78, Среднее на складе: -2.20
Цикл №490: Общая прибыль: 100745.94, Общие затраты: 24670.00, Разница: 76075.94, Среднее на складе: 2.50
